+---------------------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                                                                                                                                                             |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                                                                                                                                                           |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                                                                                                                                                           |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                                                                                                                                                            |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                                                                                                                                                           |
+---------------------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                        | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                                                                                                                                                                                                                                                                       |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Flute Glass                         |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Highball Glass                      |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Hurricane Glass                     |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Margarita Glass                     |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Old Fashioned Glass                 |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Pint Glass                          |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Sherry Glass                        |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Shot Glass                          |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Snifter Glass                       |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Wine Glass                          |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:drink                                |    4968 |        0 |     true | Wine Glass                          |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        0 |     true | Crabapple                           |      2 |        0.2 | cropApple,cropCrabapple,listAllfruit                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        1 |     true | Orange                              |      4 |        0.4 | cropOrange,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        2 |     true | Kumquat                             |      2 |        0.2 | cropKumquat,listAllfruit                                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        3 |     true | Lime                                |      2 |        0.2 | cropLime,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                                 |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        4 |     true | Wild Cherry                         |      2 |        0.2 | cropCherry,cropWildCherry,listAllfruit                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        5 |     true | Sour Cherry                         |      2 |        0.2 | cropCherry,cropSourCherry,listAllfruit                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        6 |     true | Black Cherry                        |      2 |        0.2 | cropBlackCherry,cropCherry,listAllfruit                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        7 |     true | Blackthorn                          |      3 |        0.3 | cropBlackthorn,listAllberry,listAllfruit                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        8 |     true | Cherry Plum                         |      3 |        0.3 | cropCherryPlum,cropPlum,listAllfruit                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |        9 |     true | Almond                              |      1 |        0.1 | cropAlmond,listAllnut                                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       10 |     true | Apricot                             |      4 |        0.4 | cropApricot,listAllfruit                                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       11 |     true | Grapefruit                          |      4 |        0.4 | cropGrapefruit,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                           |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       12 |     true | Peach                               |      4 |        0.4 | cropPeach,listAllfruit                                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       13 |     true | Satsuma                             |      3 |        0.3 | cropOrange,cropSatsuma,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                   |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       14 |     true | Buddhas Hand                        |      3 |        0.3 | cropBuddhaHand,cropCitron,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       15 |     true | Citron                              |      3 |        0.3 | cropCitron,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       16 |     true | Finger Lime                         |      3 |        0.3 | cropFingerLime,cropLime,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                  |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       17 |     true | Key Lime                            |      2 |        0.2 | cropKeyLime,cropLime,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       18 |     true | Manderin                            |      3 |        0.3 | cropManderin,cropOrange,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                  |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       19 |     true | Nectarine                           |      3 |        0.3 | cropNectarine,cropPeach,listAllfruit                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       20 |     true | Pomelo                              |      3 |        0.3 | cropPomelo,listAllfruit                                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       21 |     true | Tangerine                           |      3 |        0.3 | cropOrange,cropTangerine,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                 |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       22 |     true | Pear                                |      4 |        0.4 | cropPear,listAllfruit                                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       23 |     true | Sand Pear                           |      2 |        0.2 | cropSandPear,listAllfruit                                                                                                                                                                                                                                                                           |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       24 |     true | Hazelnut                            |      2 |        0.2 | cropHazelnut,listAllnut                                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       25 |     true | Butternut                           |      1 |        0.1 | cropButternut,cropWalnut,listAllnut                                                                                                                                                                                                                                                                 |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       26 |     true | Beechnut                            |      0 |        0.0 | cropBeechnut,listAllnut                                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       27 |     true | Pecan Nut                           |      0 |        0.0 | cropPecan,listAllnut                                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       28 |     true | Banana                              |      4 |        0.4 | cropBanana,listAllfruit                                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       29 |     true | Red Banana                          |      4 |        0.4 | cropBanana,cropRedBanana,listAllfruit                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       30 |     true | Plantain                            |      2 |        0.2 | cropPlantain,listAllfruit                                                                                                                                                                                                                                                                           |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       31 |     true | Brazil Nut                          |      0 |        0.0 | cropBrazilNut,listAllnut                                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       32 |     true | Fig                                 |      2 |        0.2 | cropFig,listAllfruit                                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       33 |     true | Acorn                               |      0 |        0.0 | cropAcorn,listAllnut                                                                                                                                                                                                                                                                                |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       34 |     true | Elderberry                          |      1 |        0.1 | cropElderberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       35 |     true | Olive                               |      1 |        0.1 | cropOlive                                                                                                                                                                                                                                                                                           |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       36 |     true | Gingko Nut                          |      1 |        0.1 | cropGingkoNut,listAllspice                                                                                                                                                                                                                                                                          |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       37 |     true | Coffee                              |      0 |        0.0 | cropCoffee                                                                                                                                                                                                                                                                                          |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       38 |     true | Osange Orange                       |      1 |        0.1 | cropOsangeOrange,listAllcitrus,listAllfruit                                                                                                                                                                                                                                                         |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       39 |     true | Clove                               |      0 |        0.0 | cropClove,listAllspice                                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       40 |     true | Papayimar                           |      8 |        0.8 | cropPapayimar                                                                                                                                                                                                                                                                                       |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       41 |     true | Blackcurrant                        |      2 |        0.2 | cropBlackcurrant,listAllberry,listAllfruit                                                                                                                                                                                                                                                          |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       42 |     true | Redcurrant                          |      2 |        0.2 | cropRedcurrant,listAllberry,listAllfruit                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       43 |     true | Blackberry                          |      2 |        0.2 | cropBlackberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       44 |     true | Raspberry                           |      2 |        0.2 | cropRaspberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       45 |     true | Blueberry                           |      2 |        0.2 | cropBlueberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       46 |     true | Cranberry                           |      2 |        0.2 | cropCranberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       47 |     true | Juniper                             |      0 |        0.0 | cropJuniper,listAllfruit                                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       48 |     true | Gooseberry                          |      2 |        0.2 | cropGooseberry,listAllberry,listAllfruit                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       49 |     true | Golden Raspberry                    |      2 |        0.2 | cropGoldenRaspberry,cropGoldenraspberry,cropRaspberry,listAllberry,listAllfruit                                                                                                                                                                                                                     |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       50 |     true | Coconut                             |      2 |        0.2 | cropCoconut,listAllnut                                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       51 |     true | Cashew                              |      0 |        0.0 | cropCashew,listAllnut                                                                                                                                                                                                                                                                               |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       52 |     true | Avocado                             |      2 |        0.2 | cropAvocado,listAllfruit                                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       53 |     true | Nutmeg                              |      0 |        0.0 | cropNutmeg,listAllspice                                                                                                                                                                                                                                                                             |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       54 |     true | Allspice                            |      0 |        0.0 | cropAllspice,listAllspice                                                                                                                                                                                                                                                                           |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       55 |     true | Chilli                              |      2 |        0.2 | cropChilipepper,cropChilli,listAllpepper                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       56 |     true | Star Anise                          |      0 |        0.0 | cropStarAnise,cropStaranise,listAllspice                                                                                                                                                                                                                                                            |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       57 |     true | Mango                               |      4 |        0.4 | cropMango,listAllfruit                                                                                                                                                                                                                                                                              |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       58 |     true | Starfruit                           |      2 |        0.2 | cropStarfruit,listAllfruit                                                                                                                                                                                                                                                                          |
| Binnie's Extra Trees            | extratrees:food                                 |    4959 |       59 |     true | Candlenut                           |      0 |        0.0 | cropCandle,cropCandleberry,cropCandlenut,listAllnut                                                                                                                                                                                                                                                 |
| Botania                         | botania:manacookie                              |    5627 |        0 |    false | Biscuit of Totality                 |      0 |        0.1 |                                                                                                                                                                                                                                                                                                     |
| Ex Nihilo Creatio               | exnihilocreatio:item_cooked_silkworm            |    6484 |        0 |    false | Cooked Silkworm                     |      2 |        0.6 |                                                                                                                                                                                                                                                                                                     |
| Forestry                        | forestry:ambrosia                               |    4863 |        0 |    false | Ambrosia                            |      8 |        0.6 |                                                                                                                                                                                                                                                                                                     |
| Forestry                        | forestry:fruits                                 |    4536 |        0 |     true | Cherry                              |      1 |        0.2 | cropCherry,fruitForestry                                                                                                                                                                                                                                                                            |
| Forestry                        | forestry:fruits                                 |    4536 |        1 |     true | Walnut                              |      1 |        0.2 | cropWalnut,fruitForestry                                                                                                                                                                                                                                                                            |
| Forestry                        | forestry:fruits                                 |    4536 |        2 |     true | Chestnut                            |      1 |        0.2 | cropChestnut,fruitForestry                                                                                                                                                                                                                                                                          |
| Forestry                        | forestry:fruits                                 |    4536 |        3 |     true | Lemon                               |      1 |        0.2 | cropLemon,fruitForestry                                                                                                                                                                                                                                                                             |
| Forestry                        | forestry:fruits                                 |    4536 |        4 |     true | Plum                                |      1 |        0.2 | cropPlum,fruitForestry                                                                                                                                                                                                                                                                              |
| Forestry                        | forestry:fruits                                 |    4536 |        5 |     true | Date                                |      1 |        0.2 | cropDate,fruitForestry                                                                                                                                                                                                                                                                              |
| Forestry                        | forestry:fruits                                 |    4536 |        6 |     true | Papaya                              |      1 |        0.2 | cropPapaya,fruitForestry                                                                                                                                                                                                                                                                            |
| Forestry                        | forestry:honey_pot                              |    4864 |        0 |    false | Honey Pot                           |      2 |        0.2 |                                                                                                                                                                                                                                                                                                     |
| Forestry                        | forestry:honeyed_slice                          |    4862 |        0 |    false | Honeyed Slice                       |      8 |        0.6 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:bearmeat_cooked                      |    6723 |        0 |    false | Bear Steak                          |     10 |        1.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:bearmeat_raw                         |    6722 |        0 |    false | Raw Bear Meat                       |      4 |        0.5 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:boudin                               |    6707 |        0 |    false | Boudin Noir                         |      8 |        1.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:cacauhaa                             |    6714 |        0 |    false | Cacauhaa                            |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:calva                                |    6706 |        0 |    false | Calva                               |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:chickencurry                         |    6710 |        0 |    false | Murgh Curry                         |      8 |        0.8 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:cider                                |    6705 |        0 |    false | Cider                               |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:ciderapple                           |    6704 |        0 |    false | Cider Apple                         |      1 |       0.05 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:feta                                 |    6718 |        0 |    false | Feta                                |      0 |        0.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:ikayaki                              |    6717 |        0 |    false | Ikayaki                             |     10 |        1.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:inuitbearstew                        |    6730 |        0 |    false | Inuit Bear Stew                     |      8 |        1.0 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:inuitmeatystew                       |    6729 |        0 |    false | Inuit Meat Stew                     |      8 |        0.8 |                                                                                                                                                                                                                                                                                                     |
| Millenaire                      | millenaire:inuitpotatostew                      |    6728 |        0 |    false | Inuit Potato Stew                   |      6 |        0.6 |                                                                                                                                                                                                                                                                                                     |
